damage,date,day,deaths,focal_depth,hour,houses_damaged,houses_destroyed,id,intensity,location,magnitude,minute,missing,month,name,second,total_damage,total_deaths,total_houses_damaged,total_houses_destroyed,total_missing,year
,0734-03-19,19.0,101.0,,,,,169,9.0,POINT (105.5999999999999943 34.6000000000000014),,,,3.0,CHINA:  GANSU PROVINCE:  TIANSHUI,19.0,,101.0,,,,734
,0735-06-21,21.0,,16.0,,,,170,8.0,POINT (45.5000000000000000 39.7000000000000028),,,,6.0,ARMENIA:  BAYOTSDZOR,21.0,,,,,,735
,0740-10-26,26.0,,,,,,171,9.0,POINT (29.3000000000000007 40.7000000000000028),,,,10.0,TURKEY:  ISTANBUL (CONSTANTINOPLE),26.0,,,,,,740
,,,,,,,,172,,POINT (38.0000000000000000 35.0000000000000000),,,,,SYRIA;  ISRAEL; ASIA,,,,,,,742
,,,,,,,,173,9.0,POINT (52.2000000000000028 35.2999999999999972),,,,,IRAN:  EIVAN-E-KAY,,,,,,,743
,,,,20.0,,,,174,7.0,POINT (48.2000000000000028 42.1000000000000014),,,,,RUSSIA:  CASPIAN SEA,,,,,,,743
,0744-06-30,30.0,,,,,,9810,,POINT (130.5000000000000000 32.3999999999999986),,,,6.0,"JAPAN:  SHIMABARA, YATSUSHIRO, HIGO",30.0,,1520.0,,470.0,,744
,0745-06-05,5.0,,,,,,175,,POINT (136.9000000000000057 35.5000000000000000),,,,6.0,JAPAN:  MINO,5.0,,,,,,745
,0745-06-09,9.0,,,,,,5896,,POINT (135.3000000000000114 34.6000000000000014),,,,6.0,JAPAN: OSAKA BAY,9.0,,,,,,745
,0746-01-18,18.0,,,,,,177,11.0,POINT (35.5000000000000000 32.0000000000000000),,,,1.0,"ISRAEL:  TEVERYA (TIBERIAS), ARIHA (JERICHO)",18.0,,,,,,746
,0748-08-31,31.0,,,,,,178,,POINT (36.2999999999999972 33.5000000000000000),,,,8.0,SYRIA:  DIMASHQ (DAMASCUS),31.0,,,,,,748
,0749-01-25,25.0,,,,,,180,10.0,POINT (43.5000000000000000 35.0000000000000000),,,,1.0,IRAQ:  JAZIRAH:  NE OF THARTHAR RIVER,25.0,,,,,,749
,,,,,,,,181,7.0,POINT (34.2000000000000028 31.1999999999999993),,,,,ISRAEL:  PALESTINE; SYRIA:  HALAB; TURKEY:  ANTAKYA,,,,,,,758
,,,,,,,,183,,POINT (59.2999999999999972 33.2999999999999972),,,,,IRAN:  KHURASAN,,,,,,,763
,0766-07-20,20.0,,,,,,7341,,POINT (130.6999999999999886 31.6000000000000014),,,,7.0,JAPAN:  N. KAGOSHIMA BAY,20.0,,,,,,766
,,,200.0,,,,,185,8.0,POINT (115.2000000000000028 37.7999999999999972),,,,,"CHINA:  HEBEI PROVINCE:  SHULU, NINGJIN",,,200.0,,,,777
,,,48.0,,,,,187,,POINT (12.1999999999999993 45.3999999999999986),,,,,ITALY:  TREVISO,,,,,,,778
,,,,,,,,7901,,POINT (111.4000000000000057 28.1000000000000014),,,,,CHINA:  HUNAN PROVINCE: HOANG KIN CHAN,,,,,,,778
,,,100.0,,,,,188,8.0,POINT (129.0999999999999943 35.5000000000000000),,,,,SOUTH KOREA:  KYONGJU,,,,,,,780
,0788-03-08,8.0,,,,,,190,8.0,POINT (109.4000000000000057 32.5000000000000000),,,,3.0,"CHINA:  SHAANXI PROVINCE:  ANKANG, FANGXIAN",8.0,,,,,,788
,0793-04-30,30.0,,,,,,192,,POINT (11.0000000000000000 45.5000000000000000),,,,4.0,ITALY:  VERONA,30.0,,,,,,793
,0796-04-07,7.0,,100.0,,,,193,10.0,POINT (25.0000000000000000 35.0000000000000000),,,,4.0,GREECE:  CRETE,7.0,,,,,,796
,0801-04-30,30.0,,,1.0,,,196,10.0,POINT (12.5999999999999996 41.8999999999999986),,,,4.0,ITALY:  ROMA (ROME),30.0,,,,,,801
,0802-05-31,31.0,,,,,,198,10.0,POINT (11.9000000000000004 45.3999999999999986),,,,5.0,ITALY:  PADOVA,31.0,,,,,,802
,0803-12-19,19.0,,,,,,5897,,POINT (35.6000000000000014 36.9500000000000028),,,,12.0,TURKEY: GULF OF ISKENDERUN,19.0,,,,,,803
,,,1400.0,,,,,199,,POINT (-2.7999999999999998 56.2999999999999972),,,,,UNITED KINGDOM:  SCOTLAND:  ST ANDREWS,,,1400.0,,,,811
,0814-04-02,2.0,101.0,,,,,200,,POINT (102.2000000000000028 27.8999999999999986),,,,4.0,CHINA:  SICHUAN PROVINCE:  XICHANG,2.0,,101.0,,,,814
,0818-05-15,15.0,,50.0,,,,202,8.0,POINT (66.2000000000000028 36.7999999999999972),,,,5.0,AFGHANISTAN; INDIA:  HINDU-KUSH; KAZAHKSTAN:  BALKHA,15.0,,,,,,818
,,,,,,,,5898,,POINT (139.3000000000000114 35.2000000000000028),,,,8.0,JAPAN:  TOKKAIDO,,,,,,,818
,0820-08-19,19.0,20.0,,,,,205,,POINT (112.5999999999999943 37.3999999999999986),,,,8.0,CHINA:  SHAANXI PROVINCE:  FAN CHONG,19.0,,20.0,,,,820
,0835-01-05,5.0,,,,,,206,9.0,POINT (36.0000000000000000 36.0000000000000000),,,,1.0,TURKEY:  ANTAKYA (ANTIOCH),5.0,,,,,,835
,0838-11-23,23.0,15000.0,,,,,207,,POINT (71.2999999999999972 40.3999999999999986),,,,11.0,UZBEKISTAN:  FERGANA,23.0,,,,,,838
,0842-10-24,24.0,,,,,,8262,,POINT (-2.5000000000000000 49.5000000000000000),,,,10.0,UNITED KINGDOM:  CHANNEL ISLANDS; GAUL,24.0,,,,,,842
,0844-09-18,18.0,50000.0,,,,,208,8.0,POINT (36.2999999999999972 33.5000000000000000),,,,9.0,SYRIA:  DIMASHQ (DAMASCUS); TURKEY:  ANTAKYA,18.0,,,,,,844
,0845-09-06,6.0,50000.0,,,,,209,,POINT (43.1000000000000014 36.2000000000000028),,,,9.0,IRAQ:  AL-MAWSIL,6.0,,,,,,845
,,,,,,,,210,8.0,POINT (36.1000000000000014 36.1000000000000014),,,,,TURKEY:  ANTAKYA; LEBANON:  HIMS; IRAQ:  MOSUL,,,,,,,846
,,,,,,,,215,10.0,POINT (14.1999999999999993 41.6000000000000014),,,,6.0,"ITALY:  MOLISE, ISERNIA",,,,,,,847
,0847-11-24,24.0,,,,,,216,,POINT (36.2999999999999972 33.5000000000000000),,,,11.0,SYRIA:  DIMASHQ (DAMASCUS),24.0,,,,,,847
,,,70000.0,,,,,211,10.0,POINT (42.0799999999999983 36.2100000000000009),,,,,IRAQ:  AL-MAWSIL,,,70000.0,,,,847
,0850-07-15,15.0,45000.0,,,,,217,,POINT (51.2000000000000028 35.2999999999999972),,,,7.0,IRAN:  REY (RAY),15.0,,45000.0,,,,850
,0850-11-27,27.0,,,,,,5899,,POINT (139.9000000000000057 39.0000000000000000),,,,11.0,"JAPAN:  YOMAGATA, SHONAI",27.0,,,,,,850
,,,12000.0,10.0,,,,218,8.0,POINT (44.6000000000000014 40.0000000000000000),,,,,ARMENIA:  DVIN,,,12000.0,,,,851
,,,,,,,,219,10.0,POINT (14.5000000000000000 41.5000000000000000),,,,,ITALY:  BOIANO,,,,,,,853
,0854-06-02,2.0,,,,,,222,10.0,POINT (10.0999999999999996 35.7000000000000028),,,,6.0,"TUNISIA:  KAIROUAN, TUNIS",2.0,,,,,,854
,,,2000.0,,,,,220,,POINT (45.0000000000000000 40.0000000000000000),,,,,ARMENIA:  TOVIN,,,2000.0,,,,854
,,,,,,,,221,8.0,POINT (3.1000000000000001 50.1000000000000014),,,,,"FRANCE:  CAMBRAI,TOURNAI,MAYENCE",,,,,,,854
,0855-05-22,22.0,,,,,,224,,POINT (51.2000000000000028 35.2999999999999972),,,,5.0,IRAN:  REY (RAY),22.0,,,,,,855
,,,,10.0,,,,225,8.0,POINT (44.6000000000000014 40.0000000000000000),,,,1.0,ARMENIA:  DVIN,,,,,,,856
,0856-12-03,3.0,45000.0,,,,,230,10.0,POINT (10.1999999999999993 36.7999999999999972),,,,12.0,TUNISIA:  TUNIS,3.0,,45000.0,,,,856
,0856-12-22,22.0,200000.0,,,,,232,10.0,POINT (54.2999999999999972 36.2000000000000028),,,,12.0,"IRAN:  DAMGHAN, QUMIS",22.0,,200000.0,,,,856
,,,45000.0,,,,,227,,POINT (22.8999999999999986 37.8999999999999986),,,,12.0,"GREECE:  KORINTHOS,PATRAI (PATRAS)",,,45000.0,,,,856
,,,,,,,,8179,,,,,,4.0,EGYPT,,,,,,,857
,,,12000.0,10.0,,,,234,,POINT (44.6000000000000014 40.0000000000000000),,,,1.0,TURKEY; ARMENIA:  DVINA,,,,,,,858
,0858-04-19,19.0,,,,,,235,,POINT (46.2000000000000028 38.0000000000000000),,,,4.0,IRAN:  TABRIZ,19.0,,,,,,858
,0859-04-08,8.0,,,,,,238,11.0,POINT (36.0000000000000000 36.0000000000000000),,,,4.0,TURKEY:  ANTAKYA (ANTIOCH),8.0,,,,,,859
,0860-05-23,23.0,,,,,,240,8.0,POINT (44.5000000000000000 33.0000000000000000),,,,5.0,IRAQ:  BAGHDAD,23.0,,,,,,860
,0863-02-24,24.0,,,,,,242,,POINT (51.2000000000000028 35.2999999999999972),,,,2.0,IRAN:  REY (RAY),24.0,,,,,,863
,,,,10.0,,,,243,,POINT (44.6000000000000014 40.0000000000000000),,,,4.0,TURKEY; ARMENIA:  DVINA,,,,,,,863
,0863-07-10,10.0,,,,,,7342,,POINT (138.0000000000000000 37.1000000000000014),,,,7.0,"JAPAN: NAOETSU, NIIGATA PREFECTURE",10.0,,,,,,863
,,,,,,,,241,,POINT (46.2000000000000028 38.0000000000000000),,,,,IRAN:  TABRIZ; ARMENIA:  JEREVAN (ERIVAN),,,,,,,863
,0864-01-15,15.0,,,,,,244,,POINT (51.2000000000000028 35.2999999999999972),,,,1.0,IRAN:  REY,15.0,,,,,,864
,0867-01-09,9.0,,,,,,245,10.0,POINT (29.0000000000000000 41.0000000000000000),,,,1.0,TURKEY,9.0,,,,,,867
,0869-07-13,13.0,,,,,,247,,POINT (143.8000000000000114 38.5000000000000000),,,,7.0,JAPAN:  SANRIKU,13.0,,,,,,869
,0871-11-18,18.0,20000.0,,,,,254,7.0,POINT (47.2000000000000028 33.2000000000000028),,,,11.0,IRAN:  SAIMAREH,18.0,,20000.0,,,,871
,0876-07-14,14.0,,,,,,259,8.0,POINT (105.9000000000000057 37.7999999999999972),,,,7.0,CHINA:  NINGXIA: QINGTONGXIA,14.0,,,,,,876
,0881-05-27,27.0,,,,,,260,10.0,POINT (-6.0000000000000000 30.0000000000000000),,,,5.0,ALGERIA-MOROCCO,27.0,,,,,,881
,0885-11-27,27.0,1000.0,,,,,261,10.0,POINT (31.1000000000000014 30.0000000000000000),,,,11.0,EGYPT:  AL-QAHIRAH (CAIRO),27.0,,1000.0,,,,885
,0887-08-02,2.0,,,,,,5900,,POINT (138.0999999999999943 37.5000000000000000),,,,8.0,JAPAN:  HONSHU:  NIIGATA,2.0,,2000.0,,,,887
,0887-08-26,26.0,,,,,,262,,POINT (135.3000000000000114 33.0000000000000000),,,,8.0,JAPAN:  NANKAIDO,26.0,,,,,,887
,,,,20.0,,,,263,9.0,POINT (48.2999999999999972 38.2999999999999972),,,,,IRAN:  ARDABIL,,,,,,,891
,0893-12-24,24.0,150000.0,10.0,,,,268,10.0,POINT (44.6000000000000014 40.0000000000000000),,,,12.0,ARMENIA:  DVIN; IRAN:  ARDABIL,24.0,,150000.0,,,,893
,,,,,,,,270,,POINT (11.0000000000000000 45.2999999999999972),,,,,ITALY:  VERONA,,,,,,,894
,0896-09-04,4.0,,,,,,272,10.0,POINT (22.8999999999999986 41.7000000000000028),,,,9.0,BALKANS NW:  MACEDONIA,4.0,,,,,,896
,,,,,,,,271,,POINT (12.5999999999999996 41.8999999999999986),,,,,ITALY:  ROMA (ROME),,,,,,,896
,,,,,,,,273,,POINT (51.2000000000000028 35.2999999999999972),,,,,IRAN:  REY (RAY),,,,,,,898
,0910-09-09,9.0,,,,,,274,,POINT (44.2000000000000028 33.2000000000000028),,,,9.0,"IRAQ:  KUFAH,BAGHDAD",9.0,,,,,,910
,,,,,,,,275,,POINT (47.7999999999999972 34.6000000000000014),,,,4.0,IRAN:  DINAVAR,,,,,,,912
,,,,,,,,5901,,POINT (136.6999999999999886 33.7999999999999972),,,,,JAPAN:  KUMANONADA,,,,,,,922
,,,,20.0,,,,276,9.0,POINT (64.5000000000000000 39.7000000000000028),,,,6.0,UZBEKISTAN:  BUKHARA,,,,,,,942
,0942-09-15,15.0,,,,,,277,,POINT (51.7000000000000028 36.0000000000000000),,,,9.0,IRAN:  LADNESA,15.0,,,,,,942
,0943-08-20,20.0,5000.0,,,,,280,,POINT (58.2999999999999972 38.0000000000000000),,,,8.0,TURKMENISTAN:  NISA,20.0,,,,,,943
,,,,,,,,281,9.0,POINT (37.1000000000000014 36.1000000000000014),,,,,"SYRIA:  HALAB (ALEPPO),RAHBA,DULUK; TURKEY: ANTAKYA",,,,,,,951
,0953-08-20,20.0,,18.0,,,,282,10.0,POINT (58.2999999999999972 38.0000000000000000),,,,8.0,TURKMENISTAN:  NISA,20.0,,,,,,953
,0956-04-15,15.0,,,,,,284,,POINT (48.3999999999999986 34.8999999999999986),,,,4.0,IRAN:  HAMADAN,15.0,,,,,,956
,,,,,,,,286,7.0,POINT (44.7999999999999972 34.7999999999999972),,,,4.0,"IRAQ:  HALWAN; IRAN:  KEREND,QASR-E-SHIRIN",,,,,,,957
,,,,,,,,287,,POINT (51.3999999999999986 35.7000000000000028),,,,,"IRAN:  RAY, TALQAN",,,,,,,957
,0958-02-23,23.0,,,,,,290,,POINT (51.2000000000000028 35.2999999999999972),,,,2.0,IRAN:  REY (RAY); AFGHANISTAN: TALQAN,23.0,,,,,,958
,,,,,,,,293,,POINT (44.2000000000000028 33.2000000000000028),,,,3.0,"IRAQ:  HALWAN,JALULA,KHANIKIN,BAGHDAD",,,,,,,958
,0963-07-22,22.0,,,,,,294,11.0,POINT (15.0000000000000000 38.0000000000000000),,,,7.0,ITALY:  SICILY,22.0,,,,,,963
,,,,,,,,295,9.0,POINT (36.1000000000000014 36.1000000000000014),,,,,TURKEY:  ANTAKYA (ANTIOCH); SYRIA,,,,,,,972
,0977-08-19,19.0,,,,,,297,,POINT (52.2000000000000028 27.3999999999999986),,,,8.0,IRAN:  TAHERI (SIRAF),19.0,,,,,,977
,0978-06-17,17.0,2000.0,,,,,298,7.0,POINT (52.2999999999999972 27.6999999999999993),,,,6.0,IRAN:  TAHERI (SIRAF),17.0,,2000.0,,,,978
,0985-02-10,10.0,,,,,,299,,POINT (14.8000000000000007 41.1000000000000014),,,,2.0,ITALY:  BENEVENTO,10.0,,,,,,985
,0986-05-13,13.0,,,,,,300,8.0,POINT (43.1000000000000014 36.2000000000000028),,,,5.0,IRAQ:  AL-MAWSIL (MOSUL),13.0,,,,,,986
,,,,,,,,303,10.0,POINT (14.8000000000000007 41.1000000000000014),,,,,ITALY:  BENEVENTO,,,,,,,990
,0991-04-05,5.0,,,,,,304,9.0,POINT (36.2999999999999972 33.5000000000000000),,,,4.0,SYRIA:  DIMASHQ (DAMASCUS),5.0,,,,,,991
,0999-08-23,23.0,,,,,,7902,,POINT (112.0000000000000000 29.0000000000000000),,,,8.0,CHINA:  HUNAN PROVINCE,23.0,,,,,,999
,,,,,,,,7904,7.0,POINT (119.9000000000000057 31.8000000000000007),,,,10.0,CHINA:  JIANGSU PROVINCE:   CHANGZHOU,,,,,,,999
,,,,,,,,306,8.0,POINT (14.5000000000000000 46.0000000000000000),,,,1.0,BALKANS NW:  SLOVENIA:  LJUBLJANA,,,,,,,1000
,1000-04-30,30.0,62.0,,,,,307,,POINT (110.0000000000000000 35.0000000000000000),,,,4.0,CHINA:  SHAANXI PROVINCE,30.0,,62.0,,,,1000
,,,60.0,,,,,309,,POINT (109.0000000000000000 34.2999999999999972),,,,1.0,CHINA:  SHAANXI PROVINCE:  TSIN,,,60.0,,,,1001
,,,,,,,,308,,POINT (11.0000000000000000 45.2999999999999972),,,,,ITALY:  VERONA,,,,,,,1001
,,,,,,,,312,,POINT (6.0000000000000000 47.0000000000000000),,,,,FRANCE:  BURGUNDY,,,,,,,1003
,,,,20.0,,,,311,7.0,POINT (43.2999999999999972 40.5000000000000000),,,,,"TURKEY:  KARS, DIGOR, ANI (ARMENIA)",,,,,,,1003
,1007-09-17,17.0,16000.0,,,,,316,8.0,POINT (44.2000000000000028 33.2000000000000028),,,,9.0,"IRAN-IRAQ:  DINAVAR,BAGHDAD, TIGRIS-KTESIPHON",17.0,,,,,,1007
,1008-04-11,11.0,16000.0,,,,,318,,POINT (52.3479999999999990 27.6649999999999991),,,,4.0,IRAN-IRAQ:  DAINAWAR,11.0,,16000.0,,,,1008
,1010-03-09,9.0,,,,,,319,10.0,POINT (29.5000000000000000 41.0000000000000000),,,,3.0,TURKEY,9.0,,,,,,1010
,,,11.0,,,,,321,10.0,POINT (-21.0000000000000000 64.0000000000000000),,,,,ICELAND:  SUDURLAND,,,11.0,,,,1013
,1021-05-12,12.0,,,10.0,,,322,9.0,POINT (7.5999999999999996 47.5000000000000000),,,,5.0,SWITZERLAND,12.0,,,,,,1021
,,,,,,,,7905,8.0,POINT (113.0999999999999943 39.7999999999999972),,,,4.0,CHINA:  SHAANXI PROVINCE:  DATONG,,,,,,,1022
,1026-06-16,16.0,,,,,,5902,,POINT (131.8000000000000114 34.7999999999999972),,,,6.0,"JAPAN:  OFF MASUDA, SHIMANE PREFECTURE",16.0,,1001.0,,3000.0,,1026
,1033-12-05,5.0,70000.0,,,,,8156,10.0,POINT (35.0000000000000000 33.0000000000000000),,,,12.0,"ISRAEL:  RAMALA, GAZA, NABLUS; EGYPT",5.0,,70000.0,,,,1033
,,,,,,,,325,7.0,POINT (126.2999999999999972 37.6000000000000014),,,,7.0,NORTH KOREA:  KAESONG,,,,,,,1036
,,,22391.0,,,,,326,,POINT (119.0000000000000000 32.0000000000000000),,,,12.0,CHINA:  JIANGSU PROVINCE:  TAICHOU,,,22391.0,,,,1037
,1038-01-09,9.0,32300.0,,,,,327,10.0,POINT (112.9000000000000057 38.3999999999999986),,,,1.0,"CHINA:  SHAANXI PROVINCE:  DINGXIANG, XINXIAN",9.0,,,,,,1038
,1039-02-02,2.0,,,,,,8237,,POINT (27.3000000000000007 38.3999999999999986),,,,2.0,TURKEY:  ISTANBUL (CONSTANTINOPLE),2.0,,,,,,1039
,,,,,,,,330,11.0,POINT (10.0000000000000000 35.7000000000000028),,,,,TUNISIA:  AL-KAIRAWAN,,,,,,,1040
,1042-08-21,21.0,40000.0,,,,,333,,POINT (46.2000000000000028 38.0000000000000000),,,,8.0,IRAN:  TABRIZ,21.0,,,,,,1042
,1042-11-04,4.0,50000.0,15.0,13.0,,,335,9.0,POINT (46.2999999999999972 38.1000000000000014),,30.0,,11.0,IRAN:  TABRIZ,4.0,,50000.0,,,,1042
,,,,,,,,336,9.0,POINT (39.5000000000000000 39.7000000000000028),,,,,TURKEY,,,,,,,1045
,,,,15.0,,,,337,8.0,POINT (43.5000000000000000 40.5000000000000000),,,,,TURKEY:  ANI (ARMENIA),,,,,,,1046
,,,,,,,,338,,,,,,,UNITED KINGDOM:  BRITIAN,,,,,,,1048
,,,,,,,,341,,POINT (58.7999999999999972 36.0000000000000000),,,,3.0,"IRAN:  KHORASAN:  BAIHAQ, NISHAPUR",,,,,,,1052
,,,,,,,,339,,POINT (50.2999999999999972 30.6000000000000014),,,,,IRAN:  KHUZESTAN:  ARRJAN,,,,,,,1052
,,,25000.0,,,,,344,9.0,POINT (116.2999999999999972 39.7000000000000028),,,,,CHINA:  BEIJING,,,25000.0,,,,1057
,1058-12-08,8.0,,,15.0,,,348,,POINT (44.7000000000000028 34.2999999999999972),,,,12.0,"IRAQ:  MOSUL, KIRKUK, HAMADAN, TIKRIT, WASIT, AMAH",8.0,,,,,,1058
,,,,,,,,351,8.0,POINT (35.5000000000000000 34.2999999999999972),,,,7.0,"LEBANON:  TARABULUS (TRIPOLIS), TYRE; TURKEY; IRAQ",,,,,,,1063
,1063-09-23,23.0,,,,,,352,8.0,POINT (28.8999999999999986 40.3999999999999986),,,,9.0,"TURKEY:  ISTANBUL,TRAKYA, ERDEK, IZNIK",23.0,,,,,,1063
,,,,,,,,353,,POINT (29.6999999999999993 40.7000000000000028),,,,,"TURKEY:  IZNIK,NICAEA",,,,,,,1064
,1065-01-21,21.0,975.0,,,,,354,10.0,POINT (15.0999999999999996 38.1000000000000014),,,,1.0,"ITALY:  SICILY:  CATANIA,MESSINA,MILAZZO,PALE",21.0,,,,,,1065
,1065-12-03,3.0,,,,,,355,,POINT (58.0000000000000000 35.0000000000000000),,,,12.0,"IRAN:  KHORASAN,JABAL",3.0,,,,,,1065
,1066-03-31,31.0,,,,,,356,,POINT (58.0000000000000000 34.0000000000000000),,,,3.0,IRAN:  KHORASAN,31.0,,,,,,1066
,,,,,,,,359,9.0,POINT (116.5000000000000000 23.6000000000000014),,,,11.0,CHINA:  GUANGDONG PROVINCE,,,,,,,1067
,1068-03-18,18.0,,,,,,361,9.0,POINT (34.9500000000000028 29.5000000000000000),,,,3.0,"ISRAEL:  RAMLA,PALESTINE,JERUSALEM,TABUK,KUFA,HALLA",18.0,,,,,,1068
,1068-08-14,14.0,,,,,,362,8.0,POINT (116.0999999999999943 38.5000000000000000),,,,8.0,"CHINA:  HEBEI PROVINCE:  CANGZHOU, HEJIAN",14.0,,,,,,1068
,1070-02-25,25.0,,,,,,364,,POINT (31.1000000000000014 30.0000000000000000),,,,2.0,EGYPT:  AL-QAHIRAH (CAIRO); ISRAEL:  JERUSALEM,25.0,,,,,,1070
,,,50.0,,,,,365,8.0,POINT (43.2999999999999972 14.1999999999999993),,,,,"YEMEN:  SANA, ZABID; SAUDI ARABIA:  MECCA",,,50.0,,,,1072
,,,,,,,,366,8.0,POINT (38.0000000000000000 35.0000000000000000),,,,,SYRIA:  (MANY COUNTRIES),,,,,,,1076
,1082-12-06,6.0,,,,,,367,10.0,POINT (28.5000000000000000 40.5000000000000000),,,,12.0,TURKEY,6.0,,,,,,1082
,1085-04-29,29.0,,,,,,369,,POINT (41.1000000000000014 39.8999999999999986),,,,4.0,TURKEY:  ERZURUM,29.0,,,,,,1085
,1085-04-29,29.0,,,,,,368,,POINT (49.0000000000000000 31.0000000000000000),,,,4.0,"IRAN:  ARAJAN,KHUZESTAN",29.0,,,,,,1085
,1086-04-18,18.0,,,,,,371,8.0,POINT (44.0000000000000000 34.0000000000000000),,,,4.0,"IRAQ:  MESOPOTAMIA,JAZIRAH,BADHARAYA; SYRIA",18.0,,,,,,1086
,,,1000.0,,,,,370,,POINT (15.3000000000000007 37.0000000000000000),,,,,ITALY:  SIRACUSA (SYRACUSE),,,,,,,1086
,1088-04-22,22.0,,10.0,,,,372,,POINT (43.2000000000000028 41.3999999999999986),,,,4.0,GEORGIA:  TMOGVI,22.0,,,,,,1088
,1088-06-10,10.0,,,,,,5904,,POINT (143.0000000000000000 40.5000000000000000),,,,6.0,JAPAN:  SANRIKU,10.0,,,,,,1088
,,,,,,,,373,8.0,POINT (38.2000000000000028 34.2999999999999972),,,,,SYRIA:  TUDMUR (PALMYRA),,,,,,,1089
,,,,,,,,374,9.0,POINT (36.1000000000000014 36.1000000000000014),,,,,TURKEY:  ANTAKYA (ANTIOCH); SYRIA,,,,,,,1091
,1096-12-17,17.0,400.0,,,,,375,,POINT (137.5000000000000000 34.0000000000000000),,,,12.0,JAPAN:  ENSHUNADA,17.0,,,,,,1096
,1099-02-22,22.0,,,,,,7381,,POINT (135.5000000000000000 33.0000000000000000),,,,2.0,JAPAN:  NANKAIDO,22.0,,,,,,1099
,,,60000.0,10.0,,,,376,10.0,POINT (59.0000000000000000 36.0000000000000000),,,,,IRAN:  KHORASAN,,,60000.0,,,,1101
,1102-01-15,15.0,,,,,,377,,POINT (112.5999999999999943 37.5000000000000000),,,,1.0,"CHINA:  SHANXI PROVINCE:  CHIN,HSI TAI IN TAI,YUAN",15.0,,,,,,1102
,1102-02-28,28.0,,15.0,,,,379,8.0,POINT (62.1000000000000014 35.0000000000000000),,,,2.0,AFGHANISTAN:  GERAT,28.0,,,,,,1102
,,,,,,,,380,8.0,POINT (36.1000000000000014 36.2000000000000028),,,,,"TURKEY:  ANTAKYA (ANTIOCH), AL-DAINOOR",,,,,,,1106
,,,,,,,,381,11.0,POINT (36.1000000000000014 36.2000000000000028),,,,,TURKEY:  ANTAKYA (ANTIOCH),,,,,,,1109
,,,,,,,,382,9.0,POINT (43.3999999999999986 38.5000000000000000),,,,,TURKEY:  VAN,,,,,,,1111
,1114-03-12,12.0,,,,,,385,,POINT (38.5000000000000000 37.5000000000000000),,,,3.0,"TURKEY:  SANAOSATA,GHISN-MANSUR,KNESUN,MARAS",12.0,,,,,,1114
,,,,,,,,383,,POINT (36.1000000000000014 36.1000000000000014),,,,,TURKEY:  ANTAKYA (ANTIOCH); SYRIA:  HALAB (ALEPPO),,,,,,,1114
,,,,,,,,9985,10.0,POINT (12.0999999999999996 42.4200000000000017),,,,,ITALY:  VITERBO,,,,,,,1114
,,,,,,,,387,,POINT (55.5000000000000000 26.3999999999999986),,,,,"IRAN:  HENGAM ISLAND,KISH ISLAND",,,,,,,1115
,,,,,,,,389,10.0,POINT (39.0000000000000000 36.7999999999999972),,,,,"TURKEY:  HARRAN,KUFA,SAMSAT,EL-SUN",,,,,,,1115
,,,,,,,,388,,POINT (36.1000000000000014 36.1000000000000014),,,,,TURKEY:  ANTIOCH; SYRIA: ALEPPO; ISRAEL: PALESTINE,,,,,,,1115
,1117-01-03,3.0,,,21.0,,,390,11.0,POINT (11.0000000000000000 45.5000000000000000),,30.0,,1.0,ITALY:  N,3.0,,,,,,1117
,1117-03-01,1.0,,,,,,391,10.0,POINT (11.3000000000000007 44.7999999999999972),,,,3.0,ITALY:  VENEZIA (VENICE) TO EMILIA,1.0,,,,,,1117
,,,,,,,,7261,,,,,,,UNITED KINGDOM:  IRELAND:  SLIABH-ELPA,,,,,,,1118
,1119-12-10,10.0,,,,,,392,,POINT (50.0000000000000000 36.2000000000000028),,,,12.0,IRAN:  QAZVIN,10.0,,,,,,1119
,1125-08-30,30.0,,,,,,7906,9.0,POINT (103.7000000000000028 36.1000000000000014),,,,8.0,CHINA:  GANSU PROVINCE,30.0,,,,,,1125
,1125-10-11,11.0,,,,,,393,10.0,POINT (14.8000000000000007 41.1000000000000014),,,,10.0,ITALY:  BENEVENTO,11.0,,,,,,1125
,1130-02-12,12.0,,,,,,394,,POINT (43.1000000000000014 36.2000000000000028),,,,2.0,"IRAQ:  AL-MAWSIL (MOSUL),JABAL,JAZIRAH",12.0,,,,,,1130
,1130-02-28,28.0,,,,,,395,7.0,POINT (44.2000000000000028 33.2000000000000028),,,,2.0,IRAQ:  BAGHDAD,28.0,,,,,,1130
,1137-09-19,19.0,,,,,,398,9.0,POINT (43.1000000000000014 36.2999999999999972),,,,9.0,"IRAQ-SYRIA:  MESOPOTAMIA, MOSUL",19.0,,,,,,1137
,,,15000.0,,,,,397,,POINT (15.0999999999999996 37.2999999999999972),,,,,ITALY:  SICILY:  CATANIA,,,,,,,1137
,,,230000.0,,,,,402,11.0,POINT (46.2999999999999972 40.2999999999999972),,,,,AZERBAIJAN:  GYZNDZHA,,,230000.0,,,,1139
,,,10000.0,,,,,405,8.0,POINT (106.2999999999999972 38.5000000000000000),,,,4.0,CHINA:  NINGXIA,,,10000.0,,,,1143
,1149-05-11,11.0,,,,,,406,,POINT (44.3999999999999986 33.2000000000000028),,,,5.0,IRAQ:  BAGHDAD,11.0,,,,,,1149
